type,vehicle_id,operator,prev_route,prev_headsign,prev_last_stop_planned,next_route,next_headsign,next_first_stop_planned,deadhead_start,deadhead_end,duration_min,period,day_type,from_stop_observed,to_stop_observed,from_lat,from_lon,to_lat,to_lon,move_m,speed_kmh,dwell_start_min,dwell_end_min,deadhead_label,beräknad_körtid_min
observed,9031001001007179,Övrigt,238,-,Högsätra,212,-,Ropsten,2025-04-10 19:34:02,2025-04-10 19:38:02,4.0,Bas,Vardag,Frihamnsporten,Hangövägen,59.34159469604492,18.1157283782959,59.34777069091797,18.10962104797364,769.1,11.5,0.0,0.0,Frihamnsporten → Hangövägen,2.3
observed,9031001001004809,Keolis,69,-,Centralen,69,-,Djurgårdsbrunn,2025-04-10 19:43:09,2025-04-10 19:54:03,10.9,Bas,Vardag,Klarabergsviadukten,Nybroplan,59.33051681518555,18.055967330932617,59.33234405517578,18.078054428100582,1269.1,7.0,0.0,0.0,Klarabergsviadukten → Nybroplan,6.9
observed,9031001003001714,Nobina,442,-,Slussen,443,-,Slussen,2025-04-10 20:17:39,2025-04-10 20:29:04,11.4,Bas,Vardag,Slussen,Björknäs centrum,59.3192253112793,18.07798957824707,59.3148193359375,18.22918510437012,8593.0,45.2,0.0,0.0,Slussen → Björknäs centrum,15.2
observed,9031001003003497,Nobina,777,-,Södertälje syd,754,-,Södertälje centrum,2025-04-10 20:43:55,2025-04-10 20:48:04,4.2,Bas,Vardag,Södertälje Syd(Reservpl.),Granpark,59.16218185424805,17.64583969116211,59.16818237304688,17.638944625854492,774.4,11.1,0.0,0.0,Södertälje Syd(Reservpl.) → Granpark,2.2
observed,9031001003002481,Nobina,807,-,Svartbäcken,807,-,Gullmarsplan,2025-04-10 20:55:02,2025-04-10 21:20:05,25.1,Bas,Vardag,Svartbäcksskolan,Sandsborg,59.17044448852539,18.19302749633789,59.28441619873047,18.08991050720215,13965.0,33.4,0.0,0.0,Svartbäcksskolan → Sandsborg,17.9
observed,9031001003001614,Nobina,708,-,Hallunda T-station,708,-,Rönninge station,2025-04-10 21:02:44,2025-04-10 21:19:03,16.3,Natt,Vardag,Eriksbergs industriområde,Rönninge station,59.23152160644531,17.834318161010742,59.19419097900391,17.749496459960938,6366.8,23.4,0.0,0.0,Eriksbergs industriområde → Rönninge station,10.7
observed,9031001003007222,Nobina,753,-,Hovsjöskolan,753,-,Hovsjöskolan,2026-01-31 23:00:02,2026-01-31 23:09:48,9.8,Natt,Helg,Värdsholmsgatan,Hovsjöskolan,59.18877029418945,17.630577087402344,59.17525100708008,17.602148056030273,2209.7,13.5,0.0,0.0,Värdsholmsgatan → Hovsjöskolan,8.0
observed,9031001003003603,Övrigt,787,-,Lill-Ahl,780X,-,Södertälje centrum,2026-01-31 23:32:13,2026-02-01 00:05:02,32.8,Natt,Helg,Lill-Ahl,Södertälje centrum,59.253047943115234,17.449289321899414,59.189884185791016,17.630165100097656,12460.1,22.8,0.0,0.0,Lill-Ahl → Södertälje centrum,20.1
observed,9031001003007222,Nobina,753,-,Östertälje station,753,-,Södertälje centrum,2026-02-01 00:07:46,2026-02-01 00:12:02,4.3,Natt,Helg,Centralvägen,Gjuteriporten,59.185646057128906,17.6581974029541,59.1856575012207,17.635862350463867,1272.2,17.8,0.0,0.0,Centralvägen → Gjuteriporten,4.9
observed,9031001003003557,Övrigt,544,-,Jakobsbergs station,591,-,Cityterminalen,2026-02-01 00:34:01,2026-02-01 00:52:00,18.0,Natt,Helg,Jakobsbergs station,Frösunda torg,59.42243194580078,17.831953048706055,59.36806106567383,18.020204544067383,12252.5,40.8,0.0,0.0,Jakobsbergs station → Frösunda torg,16.3
observed,9031001003007224,Övrigt,797,-,Södertälje centrum,797,-,Ritorpsvägen,2026-02-01 00:34:44,2026-02-01 00:44:02,9.3,Natt,Helg,Södertälje centrum,Birkavägen,59.19247055053711,17.627140045166016,59.215919494628906,17.63443946838379,2640.3,17.0,0.0,0.0,Södertälje centrum → Birkavägen,6.6
observed,9031001003003603,Övrigt,780X,-,Bärvägen,784,-,Södertälje centrum,2026-02-01 00:45:12,2026-02-01 01:05:01,19.8,Natt,Helg,Bärvägen,Oxbacksgatan,59.184818267822266,17.412504196166992,59.1943588256836,17.622568130493164,12010.9,36.4,0.0,0.0,Bärvägen → Oxbacksgatan,17.7
observed,9031001003003593,Nobina,751,-,Vårbovägen,751,-,Södertälje centrum,2026-02-01 00:58:26,2026-02-01 01:06:03,7.6,Natt,Helg,Vårbovägen,Köpmangatan,59.220252990722656,17.636112213134766,59.195556640625,17.625017166137695,2817.8,22.2,0.0,0.0,Vårbovägen → Köpmangatan,6.6
observed,9031001003007224,Övrigt,797,-,Södertälje centrum,797,-,Ritorpsvägen,2026-02-01 01:05:12,2026-02-01 01:15:01,9.8,Natt,Helg,Södertälje centrum,Ragnhildsborgsvägen,59.192413330078125,17.627197265625,59.2120246887207,17.628934860229492,2182.9,13.4,0.0,0.0,Södertälje centrum → Ragnhildsborgsvägen,5.6
observed,9031001003003554,Övrigt,553V,-,Jakobsbergs station,553H,-,Jakobsbergs station,2026-02-01 03:26:12,2026-02-01 03:30:01,3.8,Natt,Helg,Övre Bredgården,Östra Polhem,59.45134735107422,17.829750061035156,59.44491958618164,17.839393615722656,898.9,14.2,0.0,0.0,Övre Bredgården → Östra Polhem,2.2
observed,9031001003007207,Nobina,751,-,Hantverksvägen,754,-,Mörtstigen,2026-02-01 04:14:54,2026-02-01 04:25:01,10.1,Natt,Helg,Förrådsvägen,Scania tekniskt centrum,59.18222427368164,17.60206413269043,59.1694564819336,17.638029098510742,2492.9,14.8,0.0,0.0,Förrådsvägen → Scania tekniskt centrum,6.6
observed,9031001003003040,Övrigt,780X,-,Södertälje centrum,780X,-,Bärvägen,2026-02-01 04:30:37,2026-02-01 04:39:02,8.4,Natt,Helg,Förrådsvägen,Scaniarinken,59.18206787109375,17.6011905670166,59.18739700317383,17.555147171020508,2688.8,19.2,0.0,0.0,Förrådsvägen → Scaniarinken,6.9
observed,9031001003007205,Övrigt,780X,-,Södertälje centrum,780X,-,Södertälje centrum,2026-02-01 04:40:21,2026-02-01 04:50:00,9.7,Natt,Helg,Förrådsvägen,Värdsholmsgatan,59.18224334716797,17.60210418701172,59.1873664855957,17.631967544555664,1793.9,11.1,0.0,0.0,Förrådsvägen → Värdsholmsgatan,6.4
observed,9031001003003604,Nobina,784,-,Södertälje centrum,784,-,Norrvrå,2026-02-01 05:18:24,2026-02-01 05:48:02,29.6,Bas,Helg,Södertälje centrum,Norrvrå,59.1924057006836,17.62721061706543,59.00660705566406,17.512182235717773,21678.9,43.9,0.0,0.0,Södertälje centrum → Norrvrå,23.7
observed,9031001003006105,Övrigt,787,-,Södertälje centrum,787,-,Kakelvägen,2026-02-01 06:44:51,2026-02-01 06:56:03,11.2,FM-topp,Helg,Södertälje centrum,Kakelvägen,59.19234848022461,17.627286911010742,59.210548400878906,17.58461570739746,3161.9,16.9,0.0,0.0,Södertälje centrum → Kakelvägen,7.8
observed,9031001003003557,Övrigt,591,-,Livgardet,541,-,Vällingby,2026-02-01 07:03:38,2026-02-01 07:16:00,12.4,FM-topp,Helg,Övre Bredgården,Trädgårdsmästarvägen,59.4521598815918,17.830724716186523,59.38066864013672,17.86673927307129,8206.4,39.7,0.0,0.0,Övre Bredgården → Trädgårdsmästarvägen,10.4
observed,9031001003006109,Nobina,784,-,Södertälje centrum,758,-,Scaniarinken,2026-02-01 07:53:57,2026-02-01 07:56:01,2.1,FM-topp,Helg,Södertälje centrum,Värdsholmsgatan,59.19231033325195,17.627304077148438,59.18716049194336,17.631498336791992,620.5,17.7,0.0,0.0,Södertälje centrum → Värdsholmsgatan,2.3
observed,9031001003003604,Övrigt,780X,-,Södertälje centrum,750,-,Brunnsängs centrum,2026-02-01 08:09:47,2026-02-01 08:16:01,6.2,FM-topp,Helg,Södertälje centrum,Bruksgatan,59.19244766235352,17.627145767211914,59.20508575439453,17.631559371948242,1427.6,13.8,0.0,0.0,Södertälje centrum → Bruksgatan,4.1
observed,9031001003003520,Nobina,555,-,Kungsängens station,556,-,Bro centrum,2026-02-01 08:17:10,2026-02-01 08:19:00,1.8,FM-topp,Helg,Kungsängens station,Bygdegårdsvägen,59.477569580078125,17.74981689453125,59.476749420166016,17.740068435668945,558.0,18.6,0.0,0.0,Kungsängens station → Bygdegårdsvägen,1.5
observed,9031001001007214,Keolis,76,-,Ropsten,76,-,Ropsten,2026-02-01 08:37:12,2026-02-01 08:45:20,8.1,FM-topp,Helg,Ropsten,Jägmästargatan,59.35789489746094,18.10381317138672,59.35084533691406,18.103439331054688,784.2,5.8,0.0,0.0,Ropsten → Jägmästargatan,8.7
observed,9031001003003604,Nobina,750,-,Brunnsängs centrum,787,-,Södertälje centrum,2026-02-01 09:15:46,2026-02-01 09:28:01,12.2,Bas,Helg,Brunnsängs centrum,Södertälje centrum,59.21071243286133,17.631120681762695,59.18984603881836,17.62993049621582,2321.2,11.4,0.0,0.0,Brunnsängs centrum → Södertälje centrum,6.4
observed,9031001003006110,Övrigt,787,-,Södertälje centrum,787,-,Kakelvägen,2026-02-01 09:35:47,2026-02-01 09:39:02,3.2,Bas,Helg,Södertälje centrum,Oxbackshemmet,59.19219970703125,17.62770652770996,59.19762802124024,17.62040138244629,733.1,13.7,0.0,0.0,Södertälje centrum → Oxbackshemmet,2.0
observed,9031001003006109,Övrigt,758,-,Scaniarinken,758,-,Scaniarinken,2026-02-01 09:36:38,2026-02-01 09:39:02,2.4,Bas,Helg,Scaniarinken,Fritidsvägen,59.18907165527344,17.57163429260254,59.18484115600586,17.586673736572266,977.3,24.4,0.0,0.0,Scaniarinken → Fritidsvägen,2.5
observed,9031001003003604,Övrigt,787,-,Kakelvägen,787,-,Södertälje centrum,2026-02-01 09:54:50,2026-02-01 09:58:01,3.2,Bas,Helg,Kakelvägen,Robert Anbergs väg,59.210479736328125,17.584949493408203,59.20579147338867,17.60042381286621,1023.5,19.2,0.0,0.0,Kakelvägen → Robert Anbergs väg,2.8
observed,9031001003007224,Övrigt,787,-,Kakelvägen,787,-,Södertälje centrum,2026-02-01 12:54:30,2026-02-01 12:58:01,3.5,Bas,Helg,Kakelvägen,Robert Anbergs väg,59.21048355102539,17.584911346435547,59.20589828491211,17.600366592407227,1016.8,17.4,0.0,0.0,Kakelvägen → Robert Anbergs väg,2.7
observed,9031001003003545,Övrigt,542,-,Kallhälls station,548,-,Kallhälls station,2026-02-01 13:24:59,2026-02-01 13:32:01,7.0,Bas,Helg,Kallhälls station,Övre Bredgården,59.45340347290039,17.806028366088867,59.45118713378906,17.829668045043945,1358.5,11.6,0.0,0.0,Kallhälls station → Övre Bredgården,4.6
observed,9031001003007209,Övrigt,787,-,Kakelvägen,787,-,Södertälje centrum,2026-02-01 13:54:47,2026-02-01 13:58:01,3.2,Bas,Helg,Kakelvägen,Robert Anbergs väg,59.210445404052734,17.584941864013672,59.20745468139648,17.59978485107422,908.0,17.0,0.0,0.0,Kakelvägen → Robert Anbergs väg,2.4
observed,9031001003006110,Övrigt,787,-,Kakelvägen,787,-,Södertälje centrum,2026-02-01 14:55:02,2026-02-01 14:58:02,3.0,Bas,Helg,Kakelvägen,Odalvägen,59.20944213867188,17.583820343017578,59.20281600952149,17.60234260559082,1286.3,25.7,0.0,0.0,Kakelvägen → Odalvägen,2.6
observed,9031001003007217,Övrigt,758,-,Scaniarinken,780X,-,Södertälje centrum,2026-02-01 16:30:59,2026-02-01 16:42:01,11.0,EM-topp,Helg,Förrådsvägen,Hertig Carls väg,59.18193054199219,17.601945877075195,59.18849563598633,17.627805709838867,1644.0,9.0,0.0,0.0,Förrådsvägen → Hertig Carls väg,5.7
observed,9031001003003512,Övrigt,541,-,Jakobsbergs station,556,-,Bro centrum,2026-02-01 16:31:18,2026-02-01 16:54:01,22.7,EM-topp,Helg,Övre Bredgården,Bro centrum,59.45225524902344,17.829998016357422,59.514434814453125,17.642484664916992,12645.3,33.4,0.0,0.0,Övre Bredgården → Bro centrum,14.2
observed,9031001003006110,Övrigt,787,-,Södertälje centrum,787,-,Kakelvägen,2026-02-01 16:36:23,2026-02-01 16:39:01,2.6,EM-topp,Helg,Södertälje centrum,Oxbackshemmet,59.19227600097656,17.62753677368164,59.19760894775391,17.62039566040039,719.0,16.6,0.0,0.0,Södertälje centrum → Oxbackshemmet,1.9
observed,9031001003003497,Övrigt,758,-,Södertälje centrum,758,-,Scaniarinken,2026-02-01 19:16:24,2026-02-01 19:23:11,6.8,Bas,Helg,Södertälje centrum,Gymnastikvägen,59.19253158569336,17.62723159790039,59.18843460083008,17.591278076171875,2097.7,18.5,0.0,0.0,Södertälje centrum → Gymnastikvägen,6.2
observed,9031001001507224,Övrigt,25M,-,Saltsjöbadens station,25M,-,Saltsjöbadens station,2026-02-01 19:34:02,2026-02-01 19:49:18,15.3,Bas,Helg,Repvägen,Saltsjöbadens station,59.29049682617188,18.24727249145508,59.27875518798828,18.31088256835937,3841.4,15.1,0.0,0.0,Repvägen → Saltsjöbadens station,8.1
observed,9031001001508409,Övrigt,25M,-,Saltsjöbadens station,26M,-,Glasbruksgatan,2026-02-01 20:52:12,2026-02-01 20:55:06,2.9,Bas,Helg,Ersta sjukhus,Danvikstull,59.31559753417969,18.087366104125977,59.31407165527344,18.099199295043945,692.6,14.3,0.0,0.0,Ersta sjukhus → Danvikstull,3.7
observed,9031001001508409,Övrigt,26M,-,Solsidans station,26M,-,Glasbruksgatan,2026-02-01 21:58:45,2026-02-01 22:08:01,9.3,Natt,Helg,Solsidans station,Tippen,59.27080154418945,18.29651641845703,59.28597259521485,18.275564193725582,2064.6,13.3,0.0,0.0,Solsidans station → Tippen,5.7
observed,9031001003003495,Nobina,751,-,Hantverksvägen,751,-,Hantverksvägen,2026-02-01 23:00:02,2026-02-01 23:10:53,10.8,Natt,Helg,Södertälje centrum,Hantverksvägen,59.19180679321289,17.627954483032227,59.17969131469727,17.5950927734375,2306.2,12.8,0.0,0.0,Södertälje centrum → Hantverksvägen,6.0
observed,9031001003003113,Nobina,550,-,Barkarby station,550,-,Barkarby station,2026-02-01 23:00:02,2026-02-01 23:09:01,9.0,Natt,Helg,Barkarby handelsplats,Barkarby station,59.41881561279297,17.857341766357422,59.40360641479492,17.867633819580078,1788.6,11.9,0.0,0.0,Barkarby handelsplats → Barkarby station,5.0
observed,9031001003003112,Övrigt,553V,-,Jakobsbergs station,518,-,Akalla,2026-02-02 03:39:42,2026-02-02 03:52:01,12.3,Natt,Vardag,Övre Bredgården,Hjulsta,59.451847076416016,17.829723358154297,59.4007568359375,17.886201858520508,6517.5,31.8,0.0,0.0,Övre Bredgården → Hjulsta,6.8
observed,9031001001507226,Övrigt,25M,-,Saltsjöbadens station,26M,-,Solsidans station,2026-02-02 04:12:25,2026-02-02 04:22:02,9.6,Natt,Vardag,Sickla kaj,Ålgatan,59.300811767578125,18.105682373046875,59.287254333496094,18.26002311706543,8892.1,55.6,0.0,0.0,Sickla kaj → Ålgatan,10.3
observed,9031001003003593,Övrigt,758,-,Södertälje centrum,756,-,Östertälje station,2026-02-02 04:20:04,2026-02-02 04:27:01,7.0,Natt,Vardag,Södertälje centrum,Viksängsvägen,59.19245147705078,17.627145767211914,59.18663024902344,17.643291473388672,1124.5,9.6,0.0,0.0,Södertälje centrum → Viksängsvägen,5.1
observed,9031001003003531,Övrigt,544,-,Jakobsbergs station,557,-,Håtuna kyrka,2026-02-02 04:38:06,2026-02-02 04:52:01,13.9,Natt,Vardag,Östra Polhem,Klövtorpsvägen,59.44992065429688,17.838010787963867,59.550323486328125,17.633100509643555,16073.9,69.4,0.0,0.0,Östra Polhem → Klövtorpsvägen,13.4
observed,9031001003006106,Övrigt,759,-,Fina Svenséns gata,781,-,Bärvägen,2026-02-02 04:43:17,2026-02-02 04:54:00,10.7,Natt,Vardag,Förrådsvägen,Scaniarinken,59.18213653564453,17.6003360748291,59.19118881225586,17.570676803588867,1966.5,11.0,0.0,0.0,Förrådsvägen → Scaniarinken,6.0
observed,9031001003006106,Övrigt,787,-,Södertälje centrum,780,-,Södertälje centrum,2026-02-02 05:51:51,2026-02-02 05:59:01,7.2,Bas,Vardag,Porslinsvägen,Törnrosavägen,59.209747314453125,17.59193229675293,59.20531845092773,17.607194900512695,998.7,8.3,0.0,0.0,Porslinsvägen → Törnrosavägen,3.8
observed,9031001003003592,Nobina,761,-,Vårbovägen,758,-,Södertälje centrum,2026-02-02 07:37:36,2026-02-02 07:43:01,5.4,FM-topp,Vardag,Ritorpsvägen,Polhemsgatan,59.22134780883789,17.636159896850586,59.20039367675781,17.630224227905273,2354.4,26.2,0.0,0.0,Ritorpsvägen → Polhemsgatan,5.0
observed,9031001003007690,Nobina,753,-,Östertälje station,753,-,Östertälje station,2026-02-02 07:46:23,2026-02-02 07:48:03,1.7,FM-topp,Vardag,Saltskogs centrum,Svalängsvägen,59.17682266235352,17.625028610229492,59.17646789550781,17.641796112060547,956.2,33.7,0.0,0.0,Saltskogs centrum → Svalängsvägen,1.2
observed,9031001003003506,Övrigt,553H,-,Jakobsbergs station,552V,-,Jakobsbergs station,2026-02-02 09:07:34,2026-02-02 09:15:27,7.9,Bas,Vardag,Övre Bredgården,Jakobsbergs station,59.45205307006836,17.83147430419922,59.42353439331055,17.83144760131836,3171.1,24.1,0.0,0.0,Övre Bredgården → Jakobsbergs station,6.2
observed,9031001003007221,Övrigt,756,-,Gärtuna,756,-,Scaniarinken,2026-02-02 09:34:54,2026-02-02 09:50:02,15.1,Bas,Vardag,Gärtuna,Scaniarinken,59.17790603637695,17.67584228515625,59.1899528503418,17.57166290283203,6083.7,24.2,0.0,0.0,Gärtuna → Scaniarinken,12.1
observed,9031001003007213,Nobina,784,-,Södertälje centrum,784,-,Norrvrå,2026-02-02 12:53:55,2026-02-02 12:55:25,1.5,Bas,Vardag,Skäve,Smedjan,59.08728790283203,17.586097717285156,59.08842086791992,17.575443267822266,621.5,24.9,0.0,0.0,Skäve → Smedjan,1.0
observed,9031001001507917,Övrigt,25M,-,Glasbruksgatan,26M,-,Glasbruksgatan,2026-02-02 13:07:21,2026-02-02 13:17:00,9.7,Bas,Vardag,Sikvägen,Skogskyrkogården,59.24942398071289,18.22698783874512,59.27748107910156,18.092628479003903,8248.5,51.0,0.0,0.0,Sikvägen → Skogskyrkogården,10.3
observed,9031001003006106,Övrigt,748,-,Fittja,748,-,Södertälje centrum,2026-02-02 13:10:05,2026-02-02 13:12:27,2.4,Bas,Vardag,Nytorp,Salems kyrka,59.20981216430664,17.71721839904785,59.21264266967773,17.765228271484375,2750.7,68.8,0.0,0.0,Nytorp → Salems kyrka,2.1
observed,9031001003007235,Nobina,752,-,Hovsjöskolan,752,-,Hovsjöskolan,2026-02-02 13:14:23,2026-02-02 13:20:01,5.6,Bas,Vardag,Fritidsvägen,Lärlingsvägen,59.18646240234375,17.58182144165039,59.17740249633789,17.59451675415039,1240.1,13.3,0.0,0.0,Fritidsvägen → Lärlingsvägen,3.2
observed,9031001003006106,Övrigt,748,-,Fittja,748,-,Fittja,2026-02-02 13:16:21,2026-02-02 13:18:02,1.7,Bas,Vardag,Albyvägen,Slagsta strand,59.24202728271485,17.837461471557617,59.25231552124024,17.859159469604492,1682.5,59.4,0.0,0.0,Albyvägen → Slagsta strand,1.7
observed,9031001003003531,Nobina,557,-,Kungsängens station,518,-,Kista gård,2026-02-02 13:31:47,2026-02-02 13:47:02,15.2,Bas,Vardag,Övre Bredgården,Jan Stenbecks torg,59.45190048217773,17.829303741455078,59.40298843383789,17.945829391479492,8544.8,33.7,0.0,0.0,Övre Bredgården → Jan Stenbecks torg,12.5
observed,9031001003003043,Nobina,751,-,Torekällberget,761,-,Östertälje station,2026-02-02 13:33:51,2026-02-02 13:36:03,2.2,Bas,Vardag,Förrådsvägen,Lärlingsvägen,59.1821174621582,17.601009368896484,59.17828750610352,17.594877243041992,550.8,15.0,0.0,0.0,Förrådsvägen → Lärlingsvägen,2.0
observed,9031001001507226,Övrigt,26M,-,Glasbruksgatan,25M,-,Glasbruksgatan,2026-02-02 13:35:59,2026-02-02 14:04:02,28.1,Bas,Vardag,Sidvallsvägen,Glasbruksgatan,59.24711227416992,18.24300765991211,59.31834030151367,18.08016395568848,12177.0,26.0,0.0,0.0,Sidvallsvägen → Glasbruksgatan,22.1
observed,9031001003007445,Övrigt,787X,-,Södertälje centrum,756,-,Gärtuna,2026-02-02 14:39:55,2026-02-02 14:46:01,6.1,Bas,Vardag,Förrådsvägen,Vibergen,59.1821517944336,17.5999698638916,59.17934036254883,17.61485481262207,903.8,8.9,0.0,0.0,Förrådsvägen → Vibergen,4.3
observed,9031001003003485,Nobina,754,-,Mörtstigen,754,-,Södertälje centrum,2026-02-02 14:44:06,2026-02-02 14:47:55,3.8,Bas,Vardag,Södertälje syd,Hagkärrsvägen,59.1600227355957,17.64218521118164,59.152862548828125,17.65717124938965,1167.8,18.4,0.0,0.0,Södertälje syd → Hagkärrsvägen,2.6
observed,9031001001507916,Övrigt,25M,-,Glasbruksgatan,25M,-,Glasbruksgatan,2026-02-02 15:34:49,2026-02-02 15:51:02,16.2,EM-topp,Vardag,Sikvägen,Södermannagatan,59.24973678588867,18.23070907592773,59.30854034423828,18.081602096557617,10700.2,39.6,0.0,0.0,Sikvägen → Södermannagatan,15.8
observed,9031001003003871,Nobina,807,-,Gullmarsplan,806,-,Gullmarsplan,2026-02-02 15:54:18,2026-02-02 16:06:02,11.7,EM-topp,Vardag,Klenavägen,Haninge centrum,59.18611145019531,18.18397331237793,59.16817474365234,18.14098358154297,3158.7,16.2,0.0,0.0,Klenavägen → Haninge centrum,8.3
observed,9031001003003041,Övrigt,756,-,Gärtuna,756,-,Astrabacken,2026-02-02 16:03:42,2026-02-02 16:09:01,5.3,EM-topp,Vardag,Förrådsvägen,Silverstigen,59.182125091552734,17.601186752319336,59.18185806274414,17.61960220336914,1049.5,11.9,0.0,0.0,Förrådsvägen → Silverstigen,3.5
observed,9031001001004916,Keolis,540,-,Universitetet,525,-,Norrvikens station,2026-02-02 16:14:04,2026-02-02 16:25:01,10.9,EM-topp,Vardag,Råsta,Eriksbergsvägen,59.38002014160156,17.978303909301758,59.41244125366211,17.947404861450195,4007.0,22.1,0.0,0.0,Råsta → Eriksbergsvägen,8.4
observed,9031001003003129,Nobina,840,-,Handens station,806,-,Gullmarsplan,2026-02-02 16:25:38,2026-02-02 16:46:01,20.4,EM-topp,Vardag,Tyresö centrum,Gullmarsplan,59.24346923828125,18.22861289978028,59.29702758789063,18.081676483154297,10255.2,30.2,0.0,0.0,Tyresö centrum → Gullmarsplan,15.8
observed,9031001003002096,Nobina,474,-,Mölnvik,474,-,Slussen,2026-02-02 18:02:34,2026-02-02 18:12:01,9.4,Bas,Vardag,Mölnvik,Centralplan,59.31256866455078,18.425737380981445,59.31445693969727,18.24185371398925,10437.0,66.6,0.0,0.0,Mölnvik → Centralplan,9.9
observed,9031001003003588,Övrigt,552V,-,Jakobsbergs station,555,-,Kungsängens station,2026-02-02 20:31:19,2026-02-02 20:48:01,16.7,Bas,Vardag,Övre Bredgården,Kungsängens station,59.45138931274414,17.829097747802734,59.4778938293457,17.750614166259766,5324.0,19.1,0.0,0.0,Övre Bredgården → Kungsängens station,9.0
observed,9031001001004641,Keolis,509,-,Danderyds sjukhus,509,-,Tomteboda postterminal,2026-02-02 22:23:05,2026-02-02 22:28:07,5.0,Natt,Vardag,Västra skogen,Storgatan,59.34696960449219,18.004226684570312,59.35455703735352,17.997425079345703,927.6,11.1,0.0,0.0,Västra skogen → Storgatan,3.3
observed,9031001003007225,Övrigt,787,-,Kakelvägen,787,-,Södertälje centrum,2026-02-02 22:47:07,2026-02-02 22:49:52,2.8,Natt,Vardag,Kakelvägen,Karlberga,59.21045684814453,17.58490562438965,59.21010971069336,17.597043991088867,692.0,14.8,0.0,0.0,Kakelvägen → Karlberga,1.9
observed,9031001003005537,Övrigt,195,-,Centralen,190,-,Älvsjö station,2026-02-03 00:04:31,2026-02-03 00:22:02,17.5,Natt,Vardag,Centralen,Västbergavägen,59.329959869384766,18.0540828704834,59.29427337646485,18.002819061279297,4920.3,16.9,0.0,0.0,Centralen → Västbergavägen,12.2
observed,9031001003003547,Övrigt,553H,-,Jakobsbergs station,590,-,Jakobsbergs station,2026-02-03 03:33:52,2026-02-03 03:37:01,3.1,Natt,Vardag,Övre Bredgården,Berghem,59.45210647583008,17.829500198364258,59.44359588623047,17.8389892578125,1087.8,21.1,0.0,0.0,Övre Bredgården → Berghem,2.0
observed,9031001003003489,Nobina,753,-,Hovsjöskolan,777,-,Klockarvägen,2026-02-03 04:16:16,2026-02-03 04:24:01,7.8,Natt,Vardag,Förrådsvägen,Scaniarinken,59.18259048461914,17.60012435913086,59.18658828735352,17.570972442626953,1719.0,13.2,0.0,0.0,Förrådsvägen → Scaniarinken,4.0
observed,9031001003003556,Övrigt,552V,-,Jakobsbergs station,556,-,Bro centrum,2026-02-03 04:25:21,2026-02-03 04:39:02,13.7,Natt,Vardag,Övre Bredgården,Fjärilsstigen,59.452266693115234,17.82901954650879,59.50823593139648,17.65675163269043,11548.2,50.6,0.0,0.0,Övre Bredgården → Fjärilsstigen,12.8
observed,9031001001507829,Övrigt,25M,-,Saltsjöbadens station,26M,-,Solsidans station,2026-02-03 04:27:45,2026-02-03 04:59:01,31.3,Natt,Vardag,Sidvallsvägen,Tippen,59.24717712402344,18.24273681640625,59.28653717041016,18.27095603942871,4661.2,8.9,0.0,0.0,Sidvallsvägen → Tippen,28.9
observed,9031001003003507,Övrigt,544,-,Jakobsbergs station,518,-,Vällingby,2026-02-03 04:28:15,2026-02-03 04:33:01,4.8,Natt,Vardag,Jakobsbergs station,Viksjöleden,59.4222297668457,17.832082748413086,59.40794372558594,17.83871078491211,1632.2,20.4,0.0,0.0,Jakobsbergs station → Viksjöleden,4.1
observed,9031001003007448,Övrigt,748,-,Liljeholmen,747,-,Liljeholmen,2026-02-03 04:36:32,2026-02-03 05:01:00,24.5,Natt,Vardag,Gymnastikvägen,Fornminnesvägen,59.188621520996094,17.591936111450195,59.28302764892578,17.929336547851562,21873.8,53.6,0.0,0.0,Gymnastikvägen → Fornminnesvägen,24.8
observed,9031001003003113,Övrigt,542,-,Kallhälls station,518,-,Vällingby,2026-02-03 05:18:29,2026-02-03 05:29:02,10.6,Bas,Vardag,Övre Bredgården,Lunda norra,59.4518928527832,17.829761505126953,59.40029144287109,17.881010055541992,6428.4,36.4,0.0,0.0,Övre Bredgården → Lunda norra,6.2
observed,9031001003003112,Nobina,547,-,Kallhälls station,541,-,Växthusvägen,2026-02-03 05:23:02,2026-02-03 05:41:00,18.0,Bas,Vardag,Övre Bredgården,Tellusvägen,59.451908111572266,17.82986068725586,59.38762283325195,17.838417053222656,7164.6,23.9,0.0,0.0,Övre Bredgården → Tellusvägen,11.7
observed,9031001003003485,Nobina,752,-,Kakelvägen,752,-,Södertälje hamn,2026-02-03 05:41:07,2026-02-03 05:43:52,2.8,Bas,Vardag,Värdsholmsgatan,Saltskogs centrum,59.18580627441406,17.629297256469727,59.179874420166016,17.62099838256836,811.5,17.4,0.0,0.0,Värdsholmsgatan → Saltskogs centrum,2.2
observed,9031001001508405,Övrigt,25M,-,Glasbruksgatan,25M,-,Fisksätra station,2026-02-03 06:47:35,2026-02-03 07:07:01,19.4,FM-topp,Vardag,Glasbruksgatan,Fisksätra,59.31831359863281,18.08014678955078,59.29391479492188,18.25540351867676,10310.8,31.9,0.0,0.0,Glasbruksgatan → Fisksätra,14.5
